dataset,model,label,predictor,feature_set,cv_mode,n,budget,review_count,positives,captured,recall,precision,enrichment_over_random,remaining_positive_rate,accepted_bad_case_reduction,run
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.1,51,126,14,0.1111111111111111,0.2745098039215686,1.111111111111111,0.2472406181015452,0.0110375275938189,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.2,101,126,21,0.1666666666666666,0.2079207920792079,0.8333333333333333,0.260545905707196,-0.0421836228287841,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_overconfidence_score,predefined_score,none,504,0.3,152,126,27,0.2142857142857142,0.1776315789473684,0.7142857142857143,0.28125,-0.125,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.05,26,126,11,0.0873015873015873,0.4230769230769231,1.7460317460317458,0.2405857740585774,0.0376569037656904,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.1,51,126,21,0.1666666666666666,0.4117647058823529,1.6666666666666663,0.2317880794701986,0.0728476821192053,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.2,101,126,31,0.246031746031746,0.3069306930693069,1.23015873015873,0.2357320099255583,0.0570719602977667,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_abnormality_score,predefined_score,none,504,0.3,152,126,49,0.3888888888888889,0.3223684210526316,1.2962962962962965,0.21875,0.125,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.05,26,126,12,0.0952380952380952,0.4615384615384615,1.9047619047619049,0.2384937238493724,0.0460251046025104,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.1,51,126,20,0.1587301587301587,0.392156862745098,1.5873015873015872,0.2339955849889624,0.0640176600441501,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.2,101,126,39,0.3095238095238095,0.3861386138613861,1.5476190476190477,0.2158808933002481,0.1364764267990074,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::boundary_dual_risk_score,predefined_score,none,504,0.3,152,126,52,0.4126984126984127,0.3421052631578947,1.3756613756613756,0.2102272727272727,0.159090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.05,26,126,22,0.1746031746031746,0.8461538461538461,3.492063492063492,0.2175732217573222,0.1297071129707112,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.1,51,126,37,0.2936507936507936,0.7254901960784313,2.9365079365079363,0.1964679911699779,0.2141280353200882,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.2,101,126,54,0.4285714285714285,0.5346534653465347,2.142857142857143,0.1786600496277915,0.2853598014888338,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::uncertainty_cluster_score,predefined_score,none,504,0.3,152,126,59,0.4682539682539682,0.3881578947368421,1.560846560846561,0.1903409090909091,0.2386363636363636,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.05,26,126,15,0.119047619047619,0.5769230769230769,2.3809523809523805,0.2322175732217573,0.0711297071129707,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.1,51,126,31,0.246031746031746,0.6078431372549019,2.46031746031746,0.2097130242825607,0.1611479028697572,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.2,101,126,61,0.4841269841269841,0.6039603960396039,2.4206349206349205,0.1612903225806451,0.3548387096774194,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::topology_risk_score,predefined_score,none,504,0.3,152,126,78,0.6190476190476191,0.5131578947368421,2.063492063492064,0.1363636363636363,0.4545454545454546,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.05,26,126,24,0.1904761904761904,0.9230769230769232,3.809523809523809,0.2133891213389121,0.1464435146443514,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.1,51,126,42,0.3333333333333333,0.8235294117647058,3.333333333333333,0.1854304635761589,0.2582781456953642,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.2,101,126,60,0.4761904761904761,0.594059405940594,2.3809523809523805,0.1637717121588089,0.3449131513647643,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_composite_score,predefined_score,none,504,0.3,152,126,78,0.6190476190476191,0.5131578947368421,2.063492063492064,0.1363636363636363,0.4545454545454546,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.05,26,126,24,0.1904761904761904,0.9230769230769232,3.809523809523809,0.2133891213389121,0.1464435146443514,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.1,51,126,39,0.3095238095238095,0.7647058823529411,3.095238095238096,0.1920529801324503,0.2317880794701986,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.2,101,126,61,0.4841269841269841,0.6039603960396039,2.4206349206349205,0.1612903225806451,0.3548387096774194,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,predefined::sfrm_balanced_score,predefined_score,none,504,0.3,152,126,75,0.5952380952380952,0.4934210526315789,1.984126984126984,0.1448863636363636,0.4204545454545454,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.05,26,126,12,0.0952380952380952,0.4615384615384615,1.9047619047619049,0.2384937238493724,0.0460251046025104,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.1,51,126,25,0.1984126984126984,0.4901960784313725,1.984126984126984,0.2229580573951435,0.108167770419426,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.2,101,126,48,0.3809523809523809,0.4752475247524752,1.9047619047619049,0.1935483870967742,0.2258064516129032,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::global_features,global_features,group_kfold,504,0.3,152,126,74,0.5873015873015873,0.4868421052631579,1.957671957671958,0.1477272727272727,0.409090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.05,26,126,13,0.1031746031746031,0.5,2.0634920634920637,0.2364016736401673,0.0543933054393305,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.1,51,126,25,0.1984126984126984,0.4901960784313725,1.984126984126984,0.2229580573951435,0.108167770419426,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.2,101,126,49,0.3888888888888889,0.4851485148514851,1.9444444444444444,0.1910669975186104,0.2357320099255583,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::global_features,global_features,group_kfold,504,0.3,152,126,74,0.5873015873015873,0.4868421052631579,1.957671957671958,0.1477272727272727,0.409090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.05,26,126,1,0.0079365079365079,0.0384615384615384,0.1587301587301587,0.2615062761506276,-0.0460251046025104,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.1,51,126,6,0.0476190476190476,0.1176470588235294,0.4761904761904761,0.2649006622516556,-0.0596026490066226,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.2,101,126,31,0.246031746031746,0.3069306930693069,1.23015873015873,0.2357320099255583,0.0570719602977667,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::global_features,global_features,group_kfold,504,0.3,152,126,67,0.5317460317460317,0.4407894736842105,1.7724867724867726,0.1676136363636363,0.3295454545454546,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,22,0.1746031746031746,0.8461538461538461,3.492063492063492,0.2175732217573222,0.1297071129707112,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,34,0.2698412698412698,0.6666666666666666,2.698412698412698,0.2030905077262693,0.1876379690949227,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,58,0.4603174603174603,0.5742574257425742,2.3015873015873014,0.1687344913151365,0.325062034739454,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,79,0.626984126984127,0.5197368421052632,2.08994708994709,0.1335227272727272,0.4659090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,22,0.1746031746031746,0.8461538461538461,3.492063492063492,0.2175732217573222,0.1297071129707112,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,35,0.2777777777777778,0.6862745098039216,2.7777777777777777,0.2008830022075055,0.1964679911699779,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,57,0.4523809523809524,0.5643564356435643,2.261904761904762,0.1712158808933002,0.315136476426799,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,79,0.626984126984127,0.5197368421052632,2.08994708994709,0.1335227272727272,0.4659090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.05,26,126,4,0.0317460317460317,0.1538461538461538,0.6349206349206349,0.2552301255230125,-0.0209205020920502,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.1,51,126,15,0.119047619047619,0.2941176470588235,1.1904761904761902,0.2450331125827814,0.0198675496688741,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.2,101,126,49,0.3888888888888889,0.4851485148514851,1.9444444444444444,0.1910669975186104,0.2357320099255583,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::sfrm_features,sfrm_features,group_kfold,504,0.3,152,126,72,0.5714285714285714,0.4736842105263157,1.9047619047619049,0.1534090909090909,0.3863636363636363,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,20,0.1587301587301587,0.7692307692307693,3.1746031746031744,0.2217573221757322,0.1129707112970711,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,32,0.2539682539682539,0.6274509803921569,2.5396825396825395,0.2075055187637969,0.1699779249448123,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,55,0.4365079365079365,0.5445544554455446,2.1825396825396823,0.1761786600496278,0.2952853598014888,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,logistic_l2::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,79,0.626984126984127,0.5197368421052632,2.08994708994709,0.1335227272727272,0.4659090909090909,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,22,0.1746031746031746,0.8461538461538461,3.492063492063492,0.2175732217573222,0.1297071129707112,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,34,0.2698412698412698,0.6666666666666666,2.698412698412698,0.2030905077262693,0.1876379690949227,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,55,0.4365079365079365,0.5445544554455446,2.1825396825396823,0.1761786600496278,0.2952853598014888,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,lasso_logistic_l1::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,77,0.6111111111111112,0.506578947368421,2.037037037037037,0.1392045454545454,0.4431818181818182,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.05,26,126,1,0.0079365079365079,0.0384615384615384,0.1587301587301587,0.2615062761506276,-0.0460251046025104,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.1,51,126,9,0.0714285714285714,0.1764705882352941,0.7142857142857142,0.2582781456953642,-0.0331125827814569,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.2,101,126,42,0.3333333333333333,0.4158415841584158,1.6666666666666663,0.2084367245657568,0.1662531017369727,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,high_lecr_uncertainty_ge_q0.75,random_forest::all_deployable_features,all_deployable_features,group_kfold,504,0.3,152,126,70,0.5555555555555556,0.4605263157894737,1.851851851851852,0.1590909090909091,0.3636363636363636,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,504,0.05,26,92,23,0.25,0.8846153846153846,5.0,0.1443514644351464,0.209205020920502,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,504,0.1,51,92,40,0.4347826086956521,0.7843137254901961,4.3478260869565215,0.1147902869757174,0.3711488626547653,stage3_predictor_consep_grid_proto_seed42
CoNSeP,prototype_seed42,gray_high_dice_high_boundary_error,predefined::global_mean_entropy,predefined_score,none,504,0.2,101,92,70,0.7608695652173914,0.693069306930693,3.804347826086957,0.0545905707196029,0.7009386125795662,stage3_predictor_consep_grid_proto_seed42
